1,0.876288,0.896242,0.711004,0.678953,0.169333,-1.54039,-0.933021
1,0.876288,0.896242,0.711004,0.678953,0.169333,-1.54039,-0.933021
1,0.87405,0.895662,0.712316,0.675836,0.169966,-1.54179,-0.932089
1,0.871799,0.895076,0.713631,0.672691,0.170602,-1.5432,-0.931155
1,0.869537,0.894485,0.714949,0.669528,0.171241,-1.54463,-0.930219
1,0.870579,0.896109,0.714683,0.674656,0.171218,-1.54121,-0.930209
1,0.871587,0.897709,0.714435,0.67972,0.171205,-1.53781,-0.930194
1,0.872573,0.899293,0.714198,0.684742,0.171198,-1.53444,-0.930177
1,0.873538,0.900862,0.713973,0.689724,0.171197,-1.53109,-0.930158
1,0.874482,0.902415,0.713759,0.694666,0.171202,-1.52775,-0.930136
1,0.875405,0.903954,0.713556,0.69957,0.171213,-1.52444,-0.930112
1,0.876309,0.905479,0.713364,0.704435,0.17123,-1.52113,-0.930086
1,0.877193,0.906989,0.713182,0.709263,0.171252,-1.51785,-0.930058
1,0.878058,0.908485,0.713011,0.714055,0.17128,-1.51458,-0.930028
1,0.878904,0.909968,0.712849,0.718811,0.171313,-1.51133,-0.929996
1,0.879731,0.911437,0.712698,0.723531,0.171351,-1.5081,-0.929962
1,0.880541,0.912893,0.712556,0.728217,0.171394,-1.50488,-0.929925
1,0.881333,0.914336,0.712424,0.73287,0.171442,-1.50168,-0.929887
1,0.882108,0.915766,0.712302,0.737489,0.171495,-1.49849,-0.929848
1,0.882866,0.917183,0.712189,0.742076,0.171553,-1.49531,-0.929806
1,0.883607,0.918588,0.712085,0.74663,0.171615,-1.49215,-0.929763
1,0.884331,0.919981,0.71199,0.751153,0.171681,-1.48901,-0.929717
1,0.88504,0.921362,0.711904,0.755645,0.171752,-1.48587,-0.929671
1,0.885733,0.922731,0.711827,0.760107,0.171827,-1.48275,-0.929622
1,0.88641,0.924088,0.711759,0.764539,0.171906,-1.47965,-0.929572
1,0.887073,0.925434,0.711699,0.768942,0.17199,-1.47656,-0.929521
1,0.88772,0.926768,0.711648,0.773316,0.172077,-1.47348,-0.929468
1,0.888352,0.928091,0.711605,0.777661,0.172168,-1.47041,-0.929413
1,0.888971,0.929403,0.71157,0.781978,0.172263,-1.46735,-0.929357
1,0.889574,0.930705,0.711543,0.786268,0.172361,-1.46431,-0.9293
1,0.890164,0.931996,0.711524,0.790531,0.172464,-1.46128,-0.929241
1,0.890741,0.933276,0.711513,0.794767,0.17257,-1.45826,-0.929181
1,0.891303,0.934546,0.711509,0.798977,0.172679,-1.45525,-0.929119
1,0.891853,0.935805,0.711514,0.803161,0.172792,-1.45226,-0.929056
1,0.892389,0.937054,0.711526,0.80732,0.172908,-1.44927,-0.928992
1,0.892912,0.938294,0.711545,0.811453,0.173027,-1.44629,-0.928926
1,0.893423,0.939523,0.711572,0.815562,0.17315,-1.44333,-0.92886
1,0.893921,0.940743,0.711606,0.819647,0.173276,-1.44038,-0.928792
1,0.894407,0.941953,0.711647,0.823707,0.173405,-1.43743,-0.928722
1,0.894881,0.943154,0.711695,0.827744,0.173537,-1.4345,-0.928652
1,0.895343,0.944345,0.711751,0.831757,0.173672,-1.43158,-0.92858
1,0.895792,0.945527,0.711813,0.835747,0.17381,-1.42866,-0.928508
1,0.896231,0.946699,0.711882,0.839715,0.173951,-1.42576,-0.928434
1,0.896658,0.947863,0.711958,0.84366,0.174094,-1.42286,-0.928359
1,0.897073,0.949018,0.712041,0.847583,0.174241,-1.41998,-0.928283
1,0.897477,0.950164,0.71213,0.851484,0.17439,-1.4171,-0.928206
1,0.897871,0.951301,0.712226,0.855364,0.174542,-1.41424,-0.928127
1,0.898253,0.952429,0.712329,0.859222,0.174696,-1.41138,-0.928048
1,0.898625,0.953549,0.712438,0.86306,0.174853,-1.40853,-0.927968
1,0.898986,0.95466,0.712553,0.866876,0.175013,-1.40569,-0.927886
1,0.899337,0.955763,0.712675,0.870673,0.175175,-1.40286,-0.927804
1,0.899677,0.956858,0.712803,0.874449,0.17534,-1.40003,-0.927721
1,0.900007,0.957944,0.712937,0.878204,0.175507,-1.39722,-0.927636
1,0.900328,0.959022,0.713077,0.881941,0.175677,-1.39441,-0.927551
1,0.900638,0.960093,0.713223,0.885657,0.175848,-1.39161,-0.927465
1,0.900938,0.961155,0.713376,0.889355,0.176023,-1.38882,-0.927378
1,0.901229,0.962209,0.713534,0.893033,0.176199,-1.38604,-0.92729
1,0.90151,0.963256,0.713698,0.896692,0.176378,-1.38326,-0.927201
1,0.901782,0.964295,0.713868,0.900333,0.176559,-1.3805,-0.927111
1,0.902044,0.965326,0.714044,0.903956,0.176742,-1.37774,-0.92702
1,0.902297,0.966349,0.714226,0.90756,0.176927,-1.37498,-0.926928
1,0.90254,0.967366,0.714413,0.911146,0.177115,-1.37224,-0.926836
1,0.902775,0.968374,0.714606,0.914714,0.177304,-1.3695,-0.926743
1,0.903001,0.969376,0.714805,0.918265,0.177496,-1.36677,-0.926648
1,0.903218,0.97037,0.715009,0.921798,0.177689,-1.36404,-0.926553
1,0.903426,0.971356,0.715219,0.925314,0.177885,-1.36132,-0.926457
1,0.903625,0.972336,0.715434,0.928813,0.178082,-1.35861,-0.926361
1,0.903816,0.973308,0.715654,0.932295,0.178282,-1.35591,-0.926263
1,0.903999,0.974274,0.71588,0.93576,0.178483,-1.35321,-0.926165
1,0.904173,0.975232,0.716112,0.939209,0.178686,-1.35052,-0.926066
1,0.904338,0.976184,0.716349,0.942642,0.178892,-1.34783,-0.925966
1,0.904496,0.977128,0.71659,0.946058,0.179099,-1.34516,-0.925865
1,0.904645,0.978066,0.716838,0.949458,0.179308,-1.34248,-0.925764
1,0.904786,0.978997,0.71709,0.952842,0.179518,-1.33982,-0.925662
1,0.904919,0.979921,0.717347,0.95621,0.179731,-1.33716,-0.925559
1,0.905044,0.980839,0.71761,0.959563,0.179945,-1.3345,-0.925455
1,0.905161,0.98175,0.717878,0.9629,0.180161,-1.33186,-0.925351
1,0.905271,0.982655,0.718151,0.966222,0.180378,-1.32921,-0.925246
1,0.905373,0.983553,0.718428,0.969529,0.180598,-1.32658,-0.92514
1,0.905467,0.984445,0.718711,0.972821,0.180819,-1.32395,-0.925034
1,0.905553,0.98533,0.718999,0.976098,0.181042,-1.32132,-0.924926
