1,2.50099,-0.582578,0.896303,0.346547,-2.01047,1.77099,0.707676
1,2.50099,-0.582578,0.896303,0.346547,-2.01047,1.77099,0.707676
1,2.50759,-0.586536,0.894366,0.337926,-2.01346,1.77201,0.710912
1,2.51431,-0.590571,0.892394,0.329069,-2.01647,1.7731,0.714252
1,2.52115,-0.594688,0.890386,0.319956,-2.01951,1.77426,0.717703
1,2.52813,-0.598895,0.888337,0.310565,-2.02257,1.77551,0.721277
1,2.53527,-0.603201,0.886243,0.300869,-2.02567,1.77685,0.724983
1,2.54257,-0.607616,0.884101,0.290839,-2.0288,1.77829,0.728837
1,2.55006,-0.612153,0.881905,0.280438,-2.03198,1.77983,0.732853
1,2.55776,-0.616826,0.879648,0.269624,-2.0352,1.78149,0.737051
1,2.5657,-0.621652,0.877323,0.258345,-2.03847,1.78328,0.741454
1,2.57392,-0.626653,0.874921,0.246537,-2.04181,1.78522,0.746091
1,2.58246,-0.631855,0.872429,0.23412,-2.04523,1.78732,0.750996
1,2.59138,-0.637295,0.869832,0.220991,-2.04874,1.78961,0.756216
1,2.60074,-0.643016,0.867111,0.207015,-2.05236,1.79214,0.761811
1,2.61067,-0.649082,0.864238,0.192008,-2.05612,1.79493,0.767864
1,2.62129,-0.655581,0.861173,0.175705,-2.06006,1.79807,0.774492
1,2.63284,-0.662649,0.857857,0.157707,-2.06424,1.80165,0.781875
1,2.62505,-0.657041,0.859883,0.173694,-2.06173,1.79715,0.774203
1,2.61805,-0.651889,0.861704,0.188306,-2.05942,1.79299,0.767154
1,2.61167,-0.647092,0.863366,0.201844,-2.05727,1.78909,0.760593
1,2.60577,-0.642582,0.864901,0.21451,-2.05526,1.78541,0.754428
1,2.6003,-0.638312,0.86633,0.226453,-2.05335,1.7819,0.748592
1,2.59517,-0.634244,0.86767,0.237779,-2.05154,1.77854,0.743036
1,2.59035,-0.630351,0.868934,0.248574,-2.04981,1.7753,0.737723
1,2.5858,-0.62661,0.870132,0.258904,-2.04815,1.77219,0.732622
1,2.58148,-0.623005,0.871271,0.268822,-2.04655,1.76916,0.727709
1,2.57738,-0.619521,0.872359,0.278372,-2.045,1.76623,0.722964
1,2.57346,-0.616145,0.873401,0.287592,-2.04351,1.76338,0.71837
1,2.56972,-0.612868,0.874401,0.296512,-2.04206,1.7606,0.713914
1,2.56614,-0.60968,0.875364,0.305157,-2.04066,1.75788,0.709583
1,2.5627,-0.606575,0.876292,0.313552,-2.03929,1.75522,0.705367
1,2.5594,-0.603545,0.877188,0.321714,-2.03796,1.75261,0.701257
1,2.55623,-0.600586,0.878056,0.329663,-2.03666,1.75006,0.697246
1,2.55316,-0.597692,0.878897,0.337412,-2.03539,1.74755,0.693327
1,2.55021,-0.594859,0.879713,0.344975,-2.03415,1.74508,0.689493
1,2.54736,-0.592083,0.880505,0.352364,-2.03294,1.74266,0.685739
1,2.54461,-0.589361,0.881277,0.359589,-2.03175,1.74027,0.68206
1,2.54194,-0.586689,0.882028,0.366661,-2.03059,1.73791,0.678452
1,2.53937,-0.584064,0.882761,0.373588,-2.02945,1.73559,0.674911
1,2.53687,-0.581485,0.883476,0.380378,-2.02833,1.7333,0.671434
1,2.53445,-0.578948,0.884174,0.387038,-2.02723,1.73104,0.668016
1,2.5321,-0.576452,0.884856,0.393575,-2.02614,1.7288,0.664655
1,2.52979,-0.573975,0.885528,0.400052,-2.02507,1.72658,0.661322
1,2.52758,-0.571556,0.886181,0.406356,-2.02403,1.7244,0.658069
1,2.52543,-0.569171,0.886821,0.412555,-2.023,1.72224,0.654865
1,2.52335,-0.56682,0.887448,0.418651,-2.02199,1.7201,0.651709
1,2.52132,-0.564502,0.888063,0.42465,-2.02099,1.71798,0.648597
1,2.51935,-0.562214,0.888667,0.430556,-2.02001,1.71588,0.645529
1,2.51743,-0.559956,0.889259,0.436372,-2.01904,1.7138,0.642502
1,2.51557,-0.557727,0.889841,0.442102,-2.01809,1.71174,0.639515
1,2.51375,-0.555525,0.890414,0.447749,-2.01715,1.70969,0.636567
1,2.51198,-0.553349,0.890976,0.453316,-2.01622,1.70767,0.633657
