1,-0.153904,0.713188,-0.322769,-0.347003,1.94536,1.80599,0.496918
1,-0.153488,0.712341,-0.322977,-0.348881,1.94512,1.806,0.49597
1,-0.151389,0.706466,-0.324133,-0.359523,1.94351,1.80805,0.491673
1,-0.149344,0.700737,-0.325258,-0.369855,1.94192,1.81003,0.48752
1,-0.14735,0.695143,-0.326354,-0.379902,1.94035,1.81195,0.483499
1,-0.145403,0.689672,-0.327424,-0.389685,1.9388,1.81382,0.479601
1,-0.143499,0.684315,-0.32847,-0.399225,1.93727,1.81563,0.475815
1,-0.141636,0.679064,-0.329493,-0.408539,1.93575,1.8174,0.472135
1,-0.13981,0.673913,-0.330494,-0.41764,1.93425,1.81912,0.468552
1,-0.138019,0.668853,-0.331475,-0.426544,1.93276,1.82079,0.465062
1,-0.136246,0.663838,-0.332443,-0.435352,1.93128,1.82245,0.461616
1,-0.13452,0.65895,-0.333386,-0.443888,1.92982,1.82404,0.458296
1,-0.132823,0.654138,-0.334313,-0.452261,1.92837,1.8256,0.455052
1,-0.131154,0.649397,-0.335223,-0.460478,1.92693,1.82712,0.451881
1,-0.129511,0.644725,-0.336118,-0.468548,1.9255,1.82861,0.448778
1,-0.127893,0.640117,-0.336998,-0.476477,1.92407,1.83007,0.445741
1,-0.126298,0.635571,-0.337864,-0.484274,1.92266,1.8315,0.442766
1,-0.124726,0.631083,-0.338716,-0.491943,1.92125,1.8329,0.439849
1,-0.123176,0.62665,-0.339556,-0.499491,1.91985,1.83428,0.43699
1,-0.121646,0.62227,-0.340383,-0.506924,1.91846,1.83562,0.434184
1,-0.120136,0.617941,-0.341197,-0.514246,1.91707,1.83694,0.43143
1,-0.118645,0.61366,-0.342001,-0.521461,1.91569,1.83824,0.428726
1,-0.117172,0.609425,-0.342793,-0.528575,1.91431,1.83951,0.426069
1,-0.115716,0.605235,-0.343574,-0.535591,1.91294,1.84076,0.423458
1,-0.114278,0.601087,-0.344344,-0.542513,1.91158,1.84199,0.420891
1,-0.112855,0.59698,-0.345104,-0.549345,1.91022,1.8432,0.418367
1,-0.111448,0.592911,-0.345855,-0.556089,1.90886,1.84438,0.415883
1,-0.110057,0.588881,-0.346596,-0.56275,1.90751,1.84555,0.413439
1,-0.108679,0.584887,-0.347327,-0.569329,1.90616,1.84669,0.411033
1,-0.107316,0.580927,-0.348049,-0.57583,1.90481,1.84782,0.408664
1,-0.105967,0.577002,-0.348763,-0.582255,1.90347,1.84893,0.406331
1,-0.104631,0.573108,-0.349467,-0.588607,1.90214,1.85002,0.404032
1,-0.103308,0.569246,-0.350163,-0.594888,1.9008,1.85109,0.401767
1,-0.101998,0.565415,-0.350851,-0.6011,1.89947,1.85215,0.399534
1,-0.100699,0.561613,-0.351531,-0.607245,1.89814,1.85319,0.397332
1,-0.0994127,0.557839,-0.352203,-0.613326,1.89681,1.85421,0.395162
1,-0.0981376,0.554092,-0.352867,-0.619344,1.89549,1.85522,0.393021
1,-0.0968738,0.550372,-0.353524,-0.625301,1.89417,1.85621,0.390909
